timestamp,symbol,side,quantity,price,fees,account_id
2026-05-06T19:06:35.000Z,USDT,buy,229899.276144,1.000141,0,dune_public_wallet_scope_0xc468315a
2026-05-06T19:06:35.000Z,USDT,buy,169925.353653,1.000141,0,dune_public_wallet_scope_0xc468315a
2026-05-06T19:06:35.000Z,USDT,buy,179921.067515,1.000141,0,dune_public_wallet_scope_0xc468315a
2026-05-06T19:06:35.000Z,USDT,buy,149934.073155,1.000141,0,dune_public_wallet_scope_0xc468315a
2026-05-06T19:06:35.000Z,USDE,buy,50000.31529214914,0.999599,0,dune_public_wallet_scope_0xc468315a
2026-05-06T19:06:35.000Z,USDE,buy,480037.7249537766,0.999599,0,dune_public_wallet_scope_0xc468315a
2026-05-06T19:06:35.000Z,USDE,buy,400022.55556421867,0.999599,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDT,buy,319864.564974,1.000105,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDT,buy,189919.762467,1.000105,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDT,buy,259889.292266,1.000105,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDE,buy,29999.907422144206,0.999651,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDT,buy,49978.724576,1.000105,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDT,buy,89961.586171,1.000105,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDE,buy,49993.93898245368,0.999651,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDE,buy,709970.0594821906,0.999651,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,USDE,buy,149990.99826493126,0.999651,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:05:59.000Z,SUSDE,buy,40652.711071529084,1.229534612788,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDT,buy,69969.897975,1.000091,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDT,buy,339853.444458,1.000091,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDE,buy,119977.21190873563,0.999732,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDT,buy,169926.631562,1.000091,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDT,buy,69969.809682,1.000091,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDT,buy,129943.738882,1.000091,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDE,buy,49990.71360743159,0.999732,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDE,buy,569896.8896644101,0.999732,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDE,buy,59985.469571861366,0.999732,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,SUSDE,buy,65043.82536574367,1.229522857478,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDE,buy,69986.9197852228,0.999732,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:10:35.000Z,USDE,buy,49987.585117212955,0.999732,0,dune_public_wallet_scope_0xc468315a
2026-05-06T21:20:59.000Z,USDT,buy,209908.410574,1.000152,0,dune_public_wallet_scope_0xc468315a
